id,original_text,aspect_term,aspect_category,similarity,matched_opinions,total_weight,sentiment_prob,context_phrase,opinion_count
52,akun kloning seolah2 pendukung menyerang paslon opini dan argumen pmbenaranjangan terkecoh,paslon,Pendukung/Pemilih,0.0613,menyerang,-3.0,"[0.0161, 0.0161, 0.9677]",menyerang paslon opini,1
127,kasihan kasihan peluru 1milyar rw tidak mempan menangin pilkada,kasihan,Politik Uang,0.11,kasihan,-4.0,"[0.0122, 0.0122, 0.9756]",kasihan kasihan,1
149,awas ye kalo dukungan suara pendukung,pendukung,Pendukung/Pemilih,0.053,suara,2.0,"[0.9524, 0.0238, 0.0238]",suara pendukung,1
37,aneh deh lebay sangkut pautkan kandidat calgub lebay dukung,pautkan,Tokoh dan Partai,0.1316,sangkut,2.0,"[0.9524, 0.0238, 0.0238]",sangkut pautkan kandidat,1
135,allah swt ucapkan syukur dan terimakasih makna 17 suara,suara,Pendukung/Pemilih,0.0,makna,5.0,"[0.9804, 0.0098, 0.0098]",17 suara,1
238,terima kasih teruntuk pendukung kalianlah pembeda,kasih,Tokoh dan Partai,0.0828,terima,2.0,"[0.9524, 0.0238, 0.0238]",terima kasih teruntuk,1
250,terima kasih keistiqomahan relawan tlh mengantarkan signifikan,kasih,SARA,0.183,terima,2.0,"[0.9524, 0.0238, 0.0238]",terima kasih keistiqomahan,1
32,19april2017 suaraku paslon 3,paslon,Pendukung/Pemilih,0.0009,suara,2.0,"[0.9524, 0.0238, 0.0238]",ku paslon 3,1
172,om aa lepas kalah tutup mulut tidak koar bongkar surabaya,om,SARA,0.0117,kalah,4.0,"[0.9756, 0.0122, 0.0122]",om aa,1
122,pencatutan nama dan mpo melanggar hukum tidak wkwkwkwkkwkk,pencatutan,Tokoh dan Partai,0.2048,melanggar,5.0,"[0.9804, 0.0098, 0.0098]",pencatutan nama,1
260,pastilah kan tidak suka ahok pas sudah kalah otomatis dukungannya lari mas aniessandi,ahok,SARA,0.1594,suka,-3.0,"[0.0161, 0.0161, 0.9677]",suka ahok pas,1
80,banteng garuda ksatria gentle cinta,ksatria,SARA,0.088,banteng,-3.0,"[0.0161, 0.0161, 0.9677]",garuda ksatria gentle,1
86,gara-gara ektp dikorupsi fotoku mirip pelan tapi pasti mirip stickmoticons,ektp,Strategi Kampanye,0.0885,gara-gara,-5.0,"[0.0098, 0.0098, 0.9804]",gara-gara ektp dikorupsi,1
104,ingat tidak bisa modal omongan tapi kerja nyata,kerja,SARA,0.0873,modal,-2.0,"[0.0238, 0.0238, 0.9524]",tapi kerja nyata,1
177,paslon salah langkah sandi bukan tidak mungkin bumerang gagal dapat suara,suara,Tokoh dan Partai,0.0215,gagal,4.0,"[0.9756, 0.0122, 0.0122]",dapat suara,1
78,manakah sang ksatria samurai prajurit pembangun semangat harapan pahlawan dinantinantikan rakyat,harapan,SARA,0.2389,semangat,4.0,"[0.9756, 0.0122, 0.0122]",semangat harapan pahlawan,1
139,kini arena tabir kegelapan tiada harapan menyergap rakyat rakyat ketulusan,harapan,SARA,0.1076,tiada,1.0,"[0.7692, 0.1923, 0.0385]",tiada harapan menyergap,1
47,awas ye kalo dukungan suara pendukung,pendukung,Pendukung/Pemilih,0.053,suara,2.0,"[0.9524, 0.0238, 0.0238]",suara pendukung,1
105,pelaku pengirim sms gelap antasari azhar,sms,Pendukung/Pemilih,0.096,pengirim,1.0,"[0.7692, 0.1923, 0.0385]",pengirim sms gelap,1
251,tuduhan kerap dilontarkan anak ingusan dan mayor tak terdengar dudah berubah sanjungan,ingusan,SARA,0.1129,anak,3.0,"[0.9677, 0.0161, 0.0161]",anak ingusan dan,1
111,jangan curiga saldonya bisa kenti blt berbuat baik belum apa-apa sudah curiga mekanismenya,saldo,SARA,0.0166,curiga,-1.0,"[0.0385, 0.1923, 0.7692]",curiga saldo nya,1
208,sayang mayor termasuk dikader pemimpin taruna teratas lagi2 pilihan,dikader,Tokoh dan Partai,0.0888,termasuk,-3.0,"[0.0161, 0.0161, 0.9677]",termasuk dikader pemimpin,1
224,setuju banget tidak bersyukur kemrin tidak banjir sibuk pembelaan,pembelaan,SARA,0.1043,banjir,-4.0,"[0.0122, 0.0122, 0.9756]",sibuk pembelaan,1
