id,original_text,aspect_term,aspect_category,similarity,matched_opinions,total_weight,sentiment_prob,context_phrase,opinion_count
52,akun kloning seolah2 pendukung menyerang paslon opini dan argumen pmbenaranjangan terkecoh,pmbenaranjangan,Pendukung/Pemilih,0.6037,argumen,-4.0,"[0.0122, 0.0122, 0.9756]",argumen pmbenaranjangan terkecoh,1
52,akun kloning seolah2 pendukung menyerang paslon opini dan argumen pmbenaranjangan terkecoh,akun,Pendukung/Pemilih,0.7277,menyerang,-3.0,"[0.0161, 0.0161, 0.9677]",akun kloning,1
52,akun kloning seolah2 pendukung menyerang paslon opini dan argumen pmbenaranjangan terkecoh,paslon,Pendukung/Pemilih,0.6761,menyerang,-3.0,"[0.0161, 0.0161, 0.9677]",menyerang paslon opini,1
127,kasihan kasihan peluru 1milyar rw tidak mempan menangin pilkada,peluru,Pendukung/Pemilih,0.5436,kasihan,-4.0,"[0.0122, 0.0122, 0.9756]",kasihan peluru 1milyar,1
127,kasihan kasihan peluru 1milyar rw tidak mempan menangin pilkada,kasihan,SARA,0.0,kasihan,-4.0,"[0.0122, 0.0122, 0.9756]",kasihan kasihan,1
149,awas ye kalo dukungan suara pendukung,suara,Pendukung/Pemilih,0.6981,dukungan,4.0,"[0.9756, 0.0122, 0.0122]",dukungan suara pendukung,1
149,awas ye kalo dukungan suara pendukung,pendukung,Pendukung/Pemilih,0.7404,dukungan,4.0,"[0.9756, 0.0122, 0.0122]",suara pendukung,1
37,aneh deh lebay sangkut pautkan kandidat calgub lebay dukung,sangkut,Pendukung/Pemilih,0.7363,lebay,-4.0,"[0.0122, 0.0122, 0.9756]",lebay sangkut pautkan,1
37,aneh deh lebay sangkut pautkan kandidat calgub lebay dukung,pautkan,Pendukung/Pemilih,0.711,lebay,-4.0,"[0.0122, 0.0122, 0.9756]",sangkut pautkan kandidat,1
135,allah swt ucapkan syukur dan terimakasih makna 17 suara,suara,Pendukung/Pemilih,0.707,makna,5.0,"[0.9804, 0.0098, 0.0098]",17 suara,1
238,terima kasih teruntuk pendukung kalianlah pembeda,kasih,Pendukung/Pemilih,0.3506,terima,2.0,"[0.9524, 0.0238, 0.0238]",terima kasih teruntuk,1
250,terima kasih keistiqomahan relawan tlh mengantarkan signifikan,kasih,SARA,0.0,terima,2.0,"[0.9524, 0.0238, 0.0238]",terima kasih keistiqomahan,1
250,terima kasih keistiqomahan relawan tlh mengantarkan signifikan,keistiqomahan,SARA,0.0,terima,2.0,"[0.9524, 0.0238, 0.0238]",kasih keistiqomahan relawan,1
172,om aa lepas kalah tutup mulut tidak koar bongkar surabaya,om,Pendukung/Pemilih,0.7673,kalah,4.0,"[0.9756, 0.0122, 0.0122]",om aa,1
172,om aa lepas kalah tutup mulut tidak koar bongkar surabaya,surabaya,Politik Uang,0.4452,bongkar,3.0,"[0.9677, 0.0161, 0.0161]",bongkar surabaya,1
122,pencatutan nama dan mpo melanggar hukum tidak wkwkwkwkkwkk,pencatutan,Pendukung/Pemilih,0.5875,melanggar,5.0,"[0.9804, 0.0098, 0.0098]",pencatutan nama,1
122,pencatutan nama dan mpo melanggar hukum tidak wkwkwkwkkwkk,hukum,Pendukung/Pemilih,0.5667,melanggar,5.0,"[0.9804, 0.0098, 0.0098]",melanggar hukum tidak,1
260,pastilah kan tidak suka ahok pas sudah kalah otomatis dukungannya lari mas aniessandi,pastilah,Pendukung/Pemilih,0.6716,suka,-3.0,"[0.0161, 0.0161, 0.9677]",pastilah kan,1
260,pastilah kan tidak suka ahok pas sudah kalah otomatis dukungannya lari mas aniessandi,mas,Politik Uang,0.3956,lari,-2.0,"[0.0238, 0.0238, 0.9524]",lari mas aniessandi,1
