id,original_text,aspect_term,aspect_category,similarity,matched_opinions,total_weight,sentiment_prob,context_phrase,opinion_count
120,kalo udah kuliah mah kampus merdeka kali ya kalo kata adekku mah b aja haha,kuliah,Magang,0.8268,udah,1.5,"[0.8955, 0.0746, 0.0299]",udah kuliah mah,0
120,kalo udah kuliah mah kampus merdeka kali ya kalo kata adekku mah b aja haha,kalo,Anggaran,0.8161,"kalo,kata",-1.0,"[0.0385, 0.1923, 0.7692]",kalo udah,1
120,kalo udah kuliah mah kampus merdeka kali ya kalo kata adekku mah b aja haha,kampus,Program,0.558,kalo,1.5,"[0.8955, 0.0746, 0.0299]",mah kampus merdeka,0
120,kalo udah kuliah mah kampus merdeka kali ya kalo kata adekku mah b aja haha,udah,Magang,0.8263,kalo,1.5,"[0.8955, 0.0746, 0.0299]",kalo udah kuliah,0
120,kalo udah kuliah mah kampus merdeka kali ya kalo kata adekku mah b aja haha,adekku,Magang,0.7742,kata,-1.0,"[0.0385, 0.1923, 0.7692]",kata adekku mah,1
76,halah kampus merdeka apanya,halah,Magang,0.5624,merdeka,-2.4,"[0.02, 0.02, 0.96]",halah kampus,0
76,halah kampus merdeka apanya,kampus,Program,0.4832,halah,-5.0,"[0.0098, 0.0098, 0.9804]",halah kampus merdeka,1
176,kayanya dlu tiada hari tanpa bentakan dan blaming dr karyawan lama entah ke gw atau temen gw i assume they just dont know what they did is wrong cos maybe the have normalized it kenapa gw bertahan ya iyee karena dlu magangnya magang kampus merdeka,dlu,Anggaran,0.6492,"bertahan,kaya",6.0,"[0.9836, 0.0082, 0.0082]",nya dlu tiada,2
176,kayanya dlu tiada hari tanpa bentakan dan blaming dr karyawan lama entah ke gw atau temen gw i assume they just dont know what they did is wrong cos maybe the have normalized it kenapa gw bertahan ya iyee karena dlu magangnya magang kampus merdeka,temen,Anggaran,0.7959,gw,-0.3,"[0.0645, 0.5484, 0.3871]",atau temen gw,0
176,kayanya dlu tiada hari tanpa bentakan dan blaming dr karyawan lama entah ke gw atau temen gw i assume they just dont know what they did is wrong cos maybe the have normalized it kenapa gw bertahan ya iyee karena dlu magangnya magang kampus merdeka,kampus,Magang,0.7427,magang,-0.3,"[0.0645, 0.5484, 0.3871]",magang kampus merdeka,0
176,kayanya dlu tiada hari tanpa bentakan dan blaming dr karyawan lama entah ke gw atau temen gw i assume they just dont know what they did is wrong cos maybe the have normalized it kenapa gw bertahan ya iyee karena dlu magangnya magang kampus merdeka,magang,Magang,0.7788,magang,-0.3,"[0.0645, 0.5484, 0.3871]",dlu magang nya,0
176,kayanya dlu tiada hari tanpa bentakan dan blaming dr karyawan lama entah ke gw atau temen gw i assume they just dont know what they did is wrong cos maybe the have normalized it kenapa gw bertahan ya iyee karena dlu magangnya magang kampus merdeka,gw,Anggaran,0.7892,"bertahan,entah",1.0,"[0.7692, 0.1923, 0.0385]",ke gw atau,2
34,bener bangettt malahan aku yang kuliah tuh takut ilang program kampus merdeka yg menguntungkan mahasiswa tapi sayang sekalai untuk sekolah sdsma itu kurang,sekalai,Program,0.1427,menguntungkan,4.0,"[0.9756, 0.0122, 0.0122]",sayang sekalai untuk,1
34,bener bangettt malahan aku yang kuliah tuh takut ilang program kampus merdeka yg menguntungkan mahasiswa tapi sayang sekalai untuk sekolah sdsma itu kurang,mahasiswa,Program,0.0,menguntungkan,4.0,"[0.9756, 0.0122, 0.0122]",menguntungkan mahasiswa tapi,1
34,bener bangettt malahan aku yang kuliah tuh takut ilang program kampus merdeka yg menguntungkan mahasiswa tapi sayang sekalai untuk sekolah sdsma itu kurang,program,Magang,0.7062,takut,1.0,"[0.7692, 0.1923, 0.0385]",ilang program kampus,1
34,bener bangettt malahan aku yang kuliah tuh takut ilang program kampus merdeka yg menguntungkan mahasiswa tapi sayang sekalai untuk sekolah sdsma itu kurang,sdsma,Nadiem,0.5001,sekolah,3.0,"[0.9677, 0.0161, 0.0161]",sekolah sdsma itu,1
110,kadang jadi mikir kalo skrg di kuliah banyak organisasi yg ga seaktif dulu itu ga cuma ulah nadiem doang karena adanya kampus merdeka tapi emg dipengaruhi sm kebutuhan tenaga kerja juga yg pandangannya daripada organisasi mending magang,kuliah,Magang,0.7624,kalo,6.0,"[0.9836, 0.0082, 0.0082]",di kuliah banyak,0
