id,original_text,aspect_term,aspect_category,similarity,matched_opinions,total_weight,sentiment_prob,context_phrase,opinion_count
52,banyak akun kloning seolah2 pendukung mulai menyerang paslon dengan opini dan argumen pmbenaranjangan terkecoh,paslon,Pendukung/Pemilih,0.0785,menyerang,-1.0,"[0.0385, 0.1923, 0.7692]",menyerang paslon dengan,1
149,awas ye kalo minta dukungan suara pendukung,suara,Pendukung/Pemilih,0.0589,dukungan,1.0,"[0.7692, 0.1923, 0.0385]",dukungan suara pendukung,1
238,terima kasih teruntuk pendukung kalianlah pembeda kali ini,kasih,Tokoh dan Partai,0.0828,terima,1.0,"[0.7692, 0.1923, 0.0385]",terima kasih teruntuk,1
122,kalau pencatutan nama dan mpo melanggar hukum ga ya wkwkwkwkkwkk,pencatutan,Tokoh dan Partai,0.2319,melanggar,-1.0,"[0.0385, 0.1923, 0.7692]",kalau pencatutan nama,1
83,double lol menuduh miskin ide copy,ide,Politik Uang,0.0124,menuduh,-1.0,"[0.0385, 0.1923, 0.7692]",miskin ide copy,1
176,pakdhe karwo pilgub jatim pak dhe karwo isyaratkan agus tidak akan maju di pilgub jatim,pilgub,Pendukung/Pemilih,0.0969,maju,-1.0,"[0.0385, 0.1923, 0.7692]",karwo pilgub jatim,1
177,paslon salah langkah seperti dilakukan sandi ini bukan tidak mungkin jadi bumerang gagal dapat suara,suara,Tokoh dan Partai,0.0215,gagal,1.0,"[0.7692, 0.1923, 0.0385]",dapat suara,1
78,di manakah sang ksatria samurai prajurit pembangun semangat harapan pahlawan yg dinantinantikan rakyat itu,harapan,SARA,0.2389,semangat,1.0,"[0.7692, 0.1923, 0.0385]",semangat harapan pahlawan,1
47,awas ye kalo minta dukungan suara pendukung,suara,Pendukung/Pemilih,0.0589,dukungan,1.0,"[0.7692, 0.1923, 0.0385]",dukungan suara pendukung,1
251,tuduhan terhadap yg kerap dilontarkan anak ingusan dan cuma mayor sekarang tak terdengar lagi dudah berubah menjadi sanjungan,mayor,Pendukung/Pemilih,0.0258,terdengar,-1.0,"[0.0385, 0.1923, 0.7692]",cuma mayor sekarang,1
111,jangan curiga dulu saldonya bisa di kenti seperti blt orang mau berbuat baik belum apa2 sudah curiga mekanismenya seperti apa,mekanisme,Politik Uang,0.0998,curiga,1.0,"[0.7692, 0.1923, 0.0385]",curiga mekanisme nya,1
