id,original_text,aspect_term,aspect_category,similarity,matched_opinions,total_weight,sentiment_prob,context_phrase,opinion_count
52,banyak akun kloning seolah2 pendukung mulai menyerang paslon dengan opini dan argumen pmbenaranjangan terkecoh,pmbenaranjangan,Politik Uang,0.314,argumen,-4.0,"[0.0122, 0.0122, 0.9756]",argumen pmbenaranjangan terkecoh,1
52,banyak akun kloning seolah2 pendukung mulai menyerang paslon dengan opini dan argumen pmbenaranjangan terkecoh,akun,Pendukung/Pemilih,0.3334,mulai,1.0,"[0.7692, 0.1923, 0.0385]",banyak akun kloning,1
52,banyak akun kloning seolah2 pendukung mulai menyerang paslon dengan opini dan argumen pmbenaranjangan terkecoh,opini,Pendukung/Pemilih,0.4239,menyerang,-3.0,"[0.0161, 0.0161, 0.9677]",dengan opini dan,1
52,banyak akun kloning seolah2 pendukung mulai menyerang paslon dengan opini dan argumen pmbenaranjangan terkecoh,paslon,Pendukung/Pemilih,0.4951,menyerang,-3.0,"[0.0161, 0.0161, 0.9677]",menyerang paslon dengan,1
127,kasian oh kasian dengan peluru 1milyar untuk tiap rw tidak mempan menangin pilkada,peluru,Pendukung/Pemilih,0.0215,kasian,-3.0,"[0.0161, 0.0161, 0.9677]",dengan peluru 1milyar,1
127,kasian oh kasian dengan peluru 1milyar untuk tiap rw tidak mempan menangin pilkada,kasian,Politik Uang,0.0991,kasian,-3.0,"[0.0161, 0.0161, 0.9677]",kasian oh,1
149,awas ye kalo minta dukungan suara pendukung,pendukung,Pendukung/Pemilih,0.6176,dukungan,4.0,"[0.9756, 0.0122, 0.0122]",suara pendukung,1
149,awas ye kalo minta dukungan suara pendukung,dukungan,Pendukung/Pemilih,0.5224,minta,2.0,"[0.9524, 0.0238, 0.0238]",minta dukungan suara,1
149,awas ye kalo minta dukungan suara pendukung,kalo,Pendukung/Pemilih,0.1515,minta,2.0,"[0.9524, 0.0238, 0.0238]",ye kalo minta,1
149,awas ye kalo minta dukungan suara pendukung,suara,Pendukung/Pemilih,0.7219,dukungan,4.0,"[0.9756, 0.0122, 0.0122]",dukungan suara pendukung,1
37,aneh deh lebay masa ini di sangkut pautkan sama kandidat calgub anda lebay seperti yg anda dukung,lebay,SARA,0.2165,aneh,4.0,"[0.9756, 0.0122, 0.0122]",deh lebay masa,1
135,kepada allah swt kami ucapkan rasa syukur dan kepada pak kami sampaikan terimakasih makna 17 suara anda,swt,Pendukung/Pemilih,0.0566,allah,5.0,"[0.9804, 0.0098, 0.0098]",allah swt kami,1
135,kepada allah swt kami ucapkan rasa syukur dan kepada pak kami sampaikan terimakasih makna 17 suara anda,syukur,Pendukung/Pemilih,0.1118,rasa,-2.0,"[0.0238, 0.0238, 0.9524]",rasa syukur dan,1
135,kepada allah swt kami ucapkan rasa syukur dan kepada pak kami sampaikan terimakasih makna 17 suara anda,suara,Pendukung/Pemilih,0.2994,makna,5.0,"[0.9804, 0.0098, 0.0098]",17 suara anda,1
238,terima kasih teruntuk pendukung kalianlah pembeda kali ini,kasih,Pendukung/Pemilih,0.0641,terima,2.0,"[0.9524, 0.0238, 0.0238]",terima kasih teruntuk,1
250,trima kasih atas keistiqomahan relawan lah yg tlh mengantarkan dg cukup signifikan,keistiqomahan,Pendukung/Pemilih,0.223,trima,1.0,"[0.7692, 0.1923, 0.0385]",atas keistiqomahan relawan,1
250,trima kasih atas keistiqomahan relawan lah yg tlh mengantarkan dg cukup signifikan,kasih,Pendukung/Pemilih,0.0634,trima,1.0,"[0.7692, 0.1923, 0.0385]",trima kasih atas,1
233,sudah boleh ngakak survey mu jauh panggang dari api,panggang,Pendukung/Pemilih,0.0016,ngakak,-2.0,"[0.0238, 0.0238, 0.9524]",jauh panggang dari,1
233,sudah boleh ngakak survey mu jauh panggang dari api,survey,Pendukung/Pemilih,0.1713,ngakak,-2.0,"[0.0238, 0.0238, 0.9524]",ngakak survey mu,1
172,om aa kemana lepas kalah kok dia tutup mulut tidak koar mau bongkar sby,om,Tokoh dan Partai,0.1276,lepas,-2.0,"[0.0238, 0.0238, 0.9524]",om aa,1
172,om aa kemana lepas kalah kok dia tutup mulut tidak koar mau bongkar sby,sby,Tokoh dan Partai,0.3083,bongkar,3.0,"[0.9677, 0.0161, 0.0161]",bongkar sby,1
172,om aa kemana lepas kalah kok dia tutup mulut tidak koar mau bongkar sby,mulut,Tokoh dan Partai,0.0682,tutup,2.0,"[0.9524, 0.0238, 0.0238]",tutup mulut tidak,1
172,om aa kemana lepas kalah kok dia tutup mulut tidak koar mau bongkar sby,koar,Tokoh dan Partai,0.1084,mau,-5.0,"[0.0098, 0.0098, 0.9804]",tidak koar mau,1
122,kalau pencatutan nama dan mpo melanggar hukum ga ya wkwkwkwkkwkk,ga,Politik Uang,0.0601,hukum,3.0,"[0.9677, 0.0161, 0.0161]",hukum ga ya,1
122,kalau pencatutan nama dan mpo melanggar hukum ga ya wkwkwkwkkwkk,hukum,Politik Uang,0.1466,melanggar,-5.0,"[0.0098, 0.0098, 0.9804]",melanggar hukum ga,1
122,kalau pencatutan nama dan mpo melanggar hukum ga ya wkwkwkwkkwkk,pencatutan,Tokoh dan Partai,0.3874,melanggar,-5.0,"[0.0098, 0.0098, 0.9804]",kalau pencatutan nama,1
260,ya pastilah kan ga suka ama ahok jd pas udah kalah otomatis dukungannya lari ke mas aniessandi,dukungan,Pendukung/Pemilih,0.2575,lari,-2.0,"[0.0238, 0.0238, 0.9524]",otomatis dukungan nya,1
260,ya pastilah kan ga suka ama ahok jd pas udah kalah otomatis dukungannya lari ke mas aniessandi,aniessandi,Tokoh dan Partai,0.3326,mas,3.3,"[0.9706, 0.0147, 0.0147]",mas aniessandi,0
260,ya pastilah kan ga suka ama ahok jd pas udah kalah otomatis dukungannya lari ke mas aniessandi,mas,Tokoh dan Partai,0.2856,lari,-2.0,"[0.0238, 0.0238, 0.9524]",ke mas aniessandi,1
260,ya pastilah kan ga suka ama ahok jd pas udah kalah otomatis dukungannya lari ke mas aniessandi,ama,Tokoh dan Partai,0.4331,suka,3.0,"[0.9677, 0.0161, 0.0161]",suka ama ahok,1
260,ya pastilah kan ga suka ama ahok jd pas udah kalah otomatis dukungannya lari ke mas aniessandi,udah,Politik Uang,0.0797,lari,-2.0,"[0.0238, 0.0238, 0.9524]",pas udah kalah,1
260,ya pastilah kan ga suka ama ahok jd pas udah kalah otomatis dukungannya lari ke mas aniessandi,ahok,Tokoh dan Partai,0.4532,suka,3.0,"[0.9677, 0.0161, 0.0161]",ama ahok jd,1
